"Year","University","Program","Qualification","Count"
2011,"QUE","TRE","DDE",1
2011,"QUE","NRE","B1P",3
2010,"QUE","ABS","B1P",477
2010,"QUE","ABS","MDE",19
2010,"QUE","ABS","DDE",5
2010,"QUE","BCO","B1P",296
2010,"QUE","BCO","MDE",547
2010,"QUE","BCO","DDE",8
2010,"QUE","CSC","B1P",26
2010,"QUE","CSC","MDE",17
2010,"QUE","CSC","DDE",10
2010,"QUE","EDU","B1P",771
2010,"QUE","EDU","MDE",31
2010,"QUE","EDU","DDE",6
2010,"QUE","ENG","B1P",543
2010,"QUE","ENG","MDE",97
2010,"QUE","ENG","DDE",47
2010,"QUE","FAA","B1P",157
2010,"QUE","FAA","MDE",21
2010,"QUE","FAA","DDE",6
2010,"QUE","HUM","B1P",419
2010,"QUE","HUM","MDE",71
2010,"QUE","HUM","DDE",16
2010,"QUE","KRP","B1P",90
2010,"QUE","KRP","MDE",18
2010,"QUE","KRP","DDE",4
2010,"QUE","LAW","B1P",169
2010,"QUE","LAW","MDE",6
2010,"QUE","MAT","B1P",55
2010,"QUE","MAT","MDE",13
2010,"QUE","MAT","DDE",3
2010,"QUE","MED","B1P",99
2010,"QUE","MED","MDE",56
2010,"QUE","MED","DDE",27
2010,"QUE","NUR","B1P",95
2010,"QUE","NUR","MDE",22
2010,"QUE","OHP","MDE",15
2010,"QUE","PSC","B1P",60
2010,"QUE","PSC","MDE",12
2010,"QUE","PSC","DDE",5
2010,"QUE","SSC","B1P",770
2010,"QUE","SSC","MDE",232
2010,"QUE","SSC","DDE",35
2010,"QUE","THE","B1P",7
2010,"QUE","THE","MDE",6
2010,"QUE","TRE","MDE",147
2010,"QUE","TRE","DDE",4
2009,"QUE","ABS","B1P",605
2009,"QUE","ABS","MDE",40
2009,"QUE","ABS","DDE",15
2009,"QUE","BCO","B1P",278
2009,"QUE","BCO","MDE",403
2009,"QUE","BCO","DDE",6
2009,"QUE","CSC","B1P",49
2009,"QUE","CSC","MDE",23
2009,"QUE","CSC","DDE",14
2009,"QUE","EDU","B1P",712
2009,"QUE","EDU","MDE",39
2009,"QUE","EDU","DDE",5
2009,"QUE","ENG","B1P",530
2009,"QUE","ENG","MDE",102
2009,"QUE","ENG","DDE",57
2009,"QUE","FAA","B1P",161
2009,"QUE","FAA","MDE",16
2009,"QUE","FAA","DDE",3
2009,"QUE","HUM","B1P",358
2009,"QUE","HUM","MDE",109
2009,"QUE","HUM","DDE",17
2009,"QUE","KRP","B1P",84
2009,"QUE","KRP","MDE",16
2009,"QUE","KRP","DDE",5
2009,"QUE","LAW","B1P",172
2009,"QUE","LAW","MDE",5
2009,"QUE","MAT","B1P",41
2009,"QUE","MAT","MDE",12
2009,"QUE","MAT","DDE",6
2009,"QUE","MED","B1P",101
2009,"QUE","MED","MDE",41
2009,"QUE","MED","DDE",11
2009,"QUE","NUR","B1P",91
2009,"QUE","NUR","MDE",9
2009,"QUE","OHP","MDE",15
2009,"QUE","PSC","B1P",32
2009,"QUE","PSC","MDE",21
2009,"QUE","PSC","DDE",14
2009,"QUE","SSC","B1P",796
2009,"QUE","SSC","MDE",208
2009,"QUE","SSC","DDE",21
2009,"QUE","THE","B1P",36
2009,"QUE","THE","MDE",53
2009,"QUE","THE","DDE",10
2009,"QUE","TRE","MDE",123
2009,"QUE","TRE","DDE",4
2008,"QUE","ABS","B1P",518
2008,"QUE","ABS","MDE",25
2008,"QUE","ABS","DDE",8
2008,"QUE","BCO","B1P",258
2008,"QUE","BCO","MDE",394
2008,"QUE","BCO","DDE",6
2008,"QUE","CSC","B1P",82
2008,"QUE","CSC","MDE",25
2008,"QUE","CSC","DDE",3
2008,"QUE","EDU","B1P",738
2008,"QUE","EDU","MDE",43
2008,"QUE","EDU","DDE",6
2008,"QUE","ENG","B1P",474
2008,"QUE","ENG","MDE",88
2008,"QUE","ENG","DDE",36
2008,"QUE","FAA","B1P",160
2008,"QUE","FAA","MDE",21
2008,"QUE","FAA","DDE",3
2008,"QUE","HUM","B1P",436
2008,"QUE","HUM","MDE",84
2008,"QUE","HUM","DDE",18
2008,"QUE","KRP","B1P",74
2008,"QUE","KRP","MDE",9
2008,"QUE","KRP","DDE",3
2008,"QUE","LAW","B1P",160
2008,"QUE","LAW","MDE",3
2008,"QUE","MAT","B1P",44
2008,"QUE","MAT","MDE",14
2008,"QUE","MAT","DDE",2
2008,"QUE","MED","B1P",97
2008,"QUE","MED","MDE",54
2008,"QUE","MED","DDE",13
2008,"QUE","NUR","B1P",125
2008,"QUE","NUR","MDE",6
2008,"QUE","OHP","MDE",12
2008,"QUE","PSC","B1P",61
2008,"QUE","PSC","MDE",31
2008,"QUE","PSC","DDE",24
2008,"QUE","SSC","B1P",722
2008,"QUE","SSC","MDE",221
2008,"QUE","SSC","DDE",27
2008,"QUE","THE","MDE",7
2008,"QUE","TRE","MDE",105
2008,"QUE","TRE","DDE",4
2007,"QUE","ABS","B1P",632
2007,"QUE","ABS","MDE",25
2007,"QUE","ABS","DDE",20
2007,"QUE","BCO","B1P",274
2007,"QUE","BCO","MDE",329
2007,"QUE","BCO","DDE",4
2007,"QUE","CSC","B1P",94
2007,"QUE","CSC","MDE",25
2007,"QUE","CSC","DDE",5
2007,"QUE","EDU","B1P",703
2007,"QUE","EDU","MDE",40
2007,"QUE","EDU","DDE",3
2007,"QUE","ENG","B1P",619
2007,"QUE","ENG","MDE",77
2007,"QUE","ENG","DDE",25
2007,"QUE","FAA","B1P",175
2007,"QUE","FAA","MDE",14
2007,"QUE","FAA","DDE",5
2007,"QUE","HUM","B1P",512
2007,"QUE","HUM","MDE",72
2007,"QUE","HUM","DDE",6
2007,"QUE","KRP","B1P",95
2007,"QUE","KRP","MDE",4
2007,"QUE","KRP","DDE",7
2007,"QUE","LAW","B1P",166
2007,"QUE","LAW","MDE",7
2007,"QUE","MAT","B1P",45
2007,"QUE","MAT","MDE",15
2007,"QUE","MAT","DDE",7
2007,"QUE","MED","B1P",97
2007,"QUE","MED","MDE",31
2007,"QUE","MED","DDE",9
2007,"QUE","NUR","B1P",117
2007,"QUE","NUR","MDE",6
2007,"QUE","OHP","MDE",14
2007,"QUE","PSC","B1P",49
2007,"QUE","PSC","MDE",37
2007,"QUE","PSC","DDE",20
2007,"QUE","SSC","B1P",772
2007,"QUE","SSC","MDE",203
2007,"QUE","SSC","DDE",25
2007,"QUE","THE","B1P",11
2007,"QUE","THE","MDE",5
2007,"QUE","TRE","MDE",109
2007,"QUE","TRE","DDE",4
2006,"QUE","ABS","B1P",537
2006,"QUE","ABS","MDE",27
2006,"QUE","ABS","DDE",12
2006,"QUE","BCO","B1P",203
2006,"QUE","BCO","MDE",173
2006,"QUE","BCO","DDE",10
2006,"QUE","CSC","B1P",68
2006,"QUE","CSC","MDE",35
2006,"QUE","CSC","DDE",3
2006,"QUE","EDU","B1P",711
2006,"QUE","EDU","MDE",43
2006,"QUE","EDU","DDE",6
2006,"QUE","ENG","B1P",589
2006,"QUE","ENG","MDE",97
2006,"QUE","ENG","DDE",31
2006,"QUE","FAA","B1P",132
2006,"QUE","FAA","MDE",17
2006,"QUE","FAA","DDE",5
2006,"QUE","HUM","B1P",471
2006,"QUE","HUM","MDE",52
2006,"QUE","HUM","DDE",11
2006,"QUE","KRP","B1P",67
2006,"QUE","KRP","MDE",10
2006,"QUE","KRP","DDE",5
2006,"QUE","LAW","B1P",156
2006,"QUE","LAW","MDE",7
2006,"QUE","MAT","B1P",42
2006,"QUE","MAT","MDE",9
2006,"QUE","MAT","DDE",4
2006,"QUE","MED","B1P",100
2006,"QUE","MED","MDE",42
2006,"QUE","MED","DDE",14
2006,"QUE","NUR","B1P",107
2006,"QUE","NUR","MDE",6
2006,"QUE","OHP","MDE",14
2006,"QUE","PSC","B1P",54
2006,"QUE","PSC","MDE",26
2006,"QUE","PSC","DDE",26
2006,"QUE","SSC","B1P",808
2006,"QUE","SSC","MDE",191
2006,"QUE","SSC","DDE",22
2006,"QUE","THE","B1P",11
2006,"QUE","THE","MDE",1
2006,"QUE","TRE","B1P",88
2006,"QUE","TRE","MDE",104
2006,"QUE","TRE","DDE",1
2005,"QUE","ABS","B1P",517
2005,"QUE","ABS","MDE",33
2005,"QUE","ABS","DDE",11
2005,"QUE","BCO","B1P",209
2005,"QUE","BCO","MDE",454
2005,"QUE","BCO","DDE",5
2005,"QUE","CSC","B1P",79
2005,"QUE","CSC","MDE",29
2005,"QUE","CSC","DDE",4
2005,"QUE","EDU","B1P",703
2005,"QUE","EDU","MDE",41
2005,"QUE","EDU","DDE",7
2005,"QUE","ENG","B1P",520
2005,"QUE","ENG","MDE",102
2005,"QUE","ENG","DDE",16
2005,"QUE","FAA","B1P",166
2005,"QUE","FAA","MDE",18
2005,"QUE","FAA","DDE",3
2005,"QUE","HUM","B1P",476
2005,"QUE","HUM","MDE",59
2005,"QUE","HUM","DDE",15
2005,"QUE","KRP","B1P",102
2005,"QUE","KRP","MDE",6
2005,"QUE","KRP","DDE",1
2005,"QUE","LAW","B1P",166
2005,"QUE","LAW","MDE",6
2005,"QUE","MAT","B1P",49
2005,"QUE","MAT","MDE",5
2005,"QUE","MAT","DDE",7
2005,"QUE","MED","B1P",90
2005,"QUE","MED","MDE",22
2005,"QUE","MED","DDE",11
2005,"QUE","NUR","B1P",80
2005,"QUE","NUR","MDE",12
2005,"QUE","OHP","MDE",12
2005,"QUE","PSC","B1P",48
2005,"QUE","PSC","MDE",25
2005,"QUE","PSC","DDE",12
2005,"QUE","SSC","B1P",695
2005,"QUE","SSC","MDE",175
2005,"QUE","SSC","DDE",17
2005,"QUE","THE","B1P",8
2005,"QUE","THE","MDE",4
2015,"RYE","ABS","B1P",116
2015,"RYE","ARC","B1P",77
2015,"RYE","ARC","MDE",41
2015,"RYE","BCO","B1P",1751
2015,"RYE","BCO","MDE",112
2015,"RYE","CSC","B1P",89
2015,"RYE","CSC","MDE",22
2015,"RYE","EDU","B1P",244
2015,"RYE","EDU","MDE",24
2015,"RYE","ENG","B1P",544
2015,"RYE","ENG","MDE",219
2015,"RYE","ENG","DDE",44
2015,"RYE","FAA","B1P",568
2015,"RYE","FAA","MDE",86
2015,"RYE","FSN","B1P",84
2015,"RYE","FSN","MDE",19
2015,"RYE","HUM","B1P",209
2015,"RYE","HUM","MDE",30
2015,"RYE","HUM","DDE",9
2015,"RYE","JOU","B1P",121
2015,"RYE","JOU","MDE",44
2015,"RYE","MAT","B1P",12
2015,"RYE","MAT","MDE",8
2015,"RYE","MED","MDE",9
2015,"RYE","NUR","B1P",692
2015,"RYE","NUR","MDE",80
2015,"RYE","OAS","B1P",6
2015,"RYE","OHP","B1P",172
2015,"RYE","PSC","B1P",21
2015,"RYE","PSC","MDE",10
2015,"RYE","SSC","B1P",1249
2015,"RYE","SSC","MDE",246
2015,"RYE","SSC","DDE",17
2014,"RYE","ABS","B1P",136
2014,"RYE","ABS","MDE",14
2014,"RYE","ARC","B1P",88
2014,"RYE","ARC","MDE",40
2014,"RYE","BCO","B1P",1627
2014,"RYE","BCO","MDE",59
2014,"RYE","CSC","B1P",81
2014,"RYE","CSC","MDE",21
2014,"RYE","EDU","B1P",245
2014,"RYE","EDU","MDE",22
2014,"RYE","ENG","B1P",558
2014,"RYE","ENG","MDE",232
2014,"RYE","ENG","DDE",39
2014,"RYE","FAA","B1P",572
2014,"RYE","FAA","MDE",71
2014,"RYE","FSN","B1P",73
2014,"RYE","HUM","B1P",152
2014,"RYE","HUM","MDE",54
2014,"RYE","JOU","B1P",124
2014,"RYE","JOU","MDE",70
2014,"RYE","LAW","B1P",10
2014,"RYE","MAT","B1P",9
2014,"RYE","MAT","MDE",8
2014,"RYE","NUR","B1P",650
2014,"RYE","NUR","MDE",57
2014,"RYE","OHP","B1P",144
2014,"RYE","PSC","B1P",28
2014,"RYE","PSC","MDE",7
2014,"RYE","SSC","B1P",1144
2014,"RYE","SSC","MDE",232
2014,"RYE","SSC","DDE",15
2013,"RYE","ABS","B1P",91
2013,"RYE","ARC","B1P",92
2013,"RYE","ARC","MDE",46
2013,"RYE","BCO","B1P",1547
2013,"RYE","BCO","MDE",69
2013,"RYE","CSC","B1P",73
2013,"RYE","CSC","MDE",14
2013,"RYE","EDU","B1P",256
2013,"RYE","EDU","MDE",23
2013,"RYE","ENG","B1P",517
2013,"RYE","ENG","MDE",240
2013,"RYE","ENG","DDE",41
2013,"RYE","FAA","B1P",565
2013,"RYE","FAA","MDE",56
2013,"RYE","FSN","B1P",93
2013,"RYE","FSN","MDE",15
2013,"RYE","HUM","B1P",145
2013,"RYE","HUM","MDE",39
2013,"RYE","HUM","DDE",6
2013,"RYE","JOU","B1P",121
2013,"RYE","JOU","MDE",75
2013,"RYE","MAT","B1P",7
2013,"RYE","MAT","MDE",13
2013,"RYE","MED","MDE",9
2013,"RYE","NUR","B1P",742
2013,"RYE","NUR","MDE",54
2013,"RYE","OHP","B1P",144
2013,"RYE","PSC","B1P",27
2013,"RYE","PSC","MDE",10
2013,"RYE","SSC","B1P",1198
2013,"RYE","SSC","MDE",259
2013,"RYE","SSC","DDE",7
2012,"RYE","ABS","B1P",95
2012,"RYE","ARC","B1P",133
2012,"RYE","ARC","MDE",34
2012,"RYE","BCO","B1P",1593
2012,"RYE","BCO","MDE",107
2012,"RYE","CSC","B1P",54
2012,"RYE","CSC","MDE",18
2012,"RYE","EDU","B1P",233
2012,"RYE","EDU","MDE",16
2012,"RYE","ENG","B1P",431
2012,"RYE","ENG","MDE",230
2012,"RYE","ENG","DDE",25
2012,"RYE","FAA","B1P",510
2012,"RYE","FAA","MDE",57
2012,"RYE","FSN","B1P",86
2012,"RYE","FSN","MDE",20
2012,"RYE","HUM","B1P",133
2012,"RYE","HUM","MDE",37
2012,"RYE","HUM","DDE",8
2012,"RYE","JOU","B1P",128
2012,"RYE","JOU","MDE",77
2012,"RYE","MAT","B1P",3
2012,"RYE","MAT","MDE",8
2012,"RYE","MED","MDE",13
2012,"RYE","NUR","B1P",702
2012,"RYE","NUR","MDE",71
2012,"RYE","OAS","B1P",2
2012,"RYE","OHP","B1P",139
2012,"RYE","PSC","B1P",24
2012,"RYE","PSC","MDE",14
2012,"RYE","SSC","B1P",1051
2012,"RYE","SSC","MDE",226
2012,"RYE","SSC","DDE",1
2011,"RYE","ABS","B1P",96
2011,"RYE","ARC","B1P",119
2011,"RYE","ARC","MDE",38
2011,"RYE","BCO","B1P",1467
2011,"RYE","BCO","MDE",52
2011,"RYE","CSC","B1P",63
2011,"RYE","CSC","MDE",17
2011,"RYE","EDU","B1P",222
2011,"RYE","EDU","MDE",28
2011,"RYE","ENG","B1P",409
2011,"RYE","ENG","MDE",247
2011,"RYE","ENG","DDE",21
2011,"RYE","FAA","B1P",497
2011,"RYE","FAA","MDE",46
2011,"RYE","FSN","B1P",102
2011,"RYE","FSN","MDE",19
2011,"RYE","HUM","B1P",134
2011,"RYE","HUM","MDE",39
2011,"RYE","HUM","DDE",2
2011,"RYE","JOU","B1P",108
2011,"RYE","JOU","MDE",68
2011,"RYE","LAW","B1P",6
2011,"RYE","MAT","B1P",1
2011,"RYE","MAT","MDE",10
2011,"RYE","MED","MDE",8
2011,"RYE","NUR","B1P",774
2011,"RYE","NUR","MDE",44
2011,"RYE","OAS","B1P",3
2011,"RYE","OHP","B1P",115
2011,"RYE","PSC","B1P",21
2011,"RYE","PSC","MDE",13
2011,"RYE","SSC","B1P",1031
2011,"RYE","SSC","MDE",262
2010,"RYE","ABS","B1P",87
2010,"RYE","ARC","B1P",148
2010,"RYE","ARC","MDE",44
2010,"RYE","BCO","B1P",1338
2010,"RYE","BCO","MDE",62
2010,"RYE","CSC","B1P",61
2010,"RYE","CSC","MDE",18
2010,"RYE","EDU","B1P",223
2010,"RYE","EDU","MDE",27
2010,"RYE","ENG","B1P",402
2010,"RYE","ENG","MDE",258
2010,"RYE","ENG","DDE",22
2010,"RYE","FAA","B1P",473
2010,"RYE","FAA","MDE",44
2010,"RYE","FSN","B1P",86
2010,"RYE","FSN","MDE",19
2010,"RYE","HUM","B1P",139
2010,"RYE","HUM","MDE",51
2010,"RYE","HUM","DDE",2
2010,"RYE","JOU","B1P",128
2010,"RYE","JOU","MDE",53
2010,"RYE","MED","MDE",9
2010,"RYE","NUR","B1P",735
2010,"RYE","NUR","MDE",45
2010,"RYE","OAS","B1P",5
2010,"RYE","OHP","B1P",121
2010,"RYE","PSC","B1P",29
2010,"RYE","PSC","MDE",7
2010,"RYE","SSC","B1P",927
2010,"RYE","SSC","MDE",255
2009,"RYE","ABS","B1P",42
2009,"RYE","ARC","B1P",127
2009,"RYE","ARC","MDE",1
2009,"RYE","BCO","B1P",1268
2009,"RYE","BCO","MDE",93
2009,"RYE","CSC","B1P",89
2009,"RYE","CSC","MDE",9
2009,"RYE","EDU","B1P",253
2009,"RYE","EDU","MDE",45
2009,"RYE","ENG","B1P",439
2009,"RYE","ENG","MDE",242
2009,"RYE","ENG","DDE",13
2009,"RYE","FAA","B1P",523
2009,"RYE","FAA","MDE",44
2009,"RYE","FSN","B1P",85
2009,"RYE","FSN","MDE",16
2009,"RYE","HUM","B1P",146
2009,"RYE","HUM","MDE",45
2009,"RYE","HUM","DDE",1
2009,"RYE","JOU","B1P",124
2009,"RYE","JOU","MDE",53
2009,"RYE","MED","MDE",9
2009,"RYE","NUR","B1P",761
2009,"RYE","NUR","MDE",51
2009,"RYE","OHP","B1P",110
2009,"RYE","PSC","B1P",35
2009,"RYE","PSC","MDE",15
2009,"RYE","SSC","B1P",807
2009,"RYE","SSC","MDE",197
2008,"RYE","ARC","B1P",119
2008,"RYE","BCO","B1P",1306
2008,"RYE","BCO","MDE",74
2008,"RYE","CSC","B1P",104
2008,"RYE","CSC","MDE",1
2008,"RYE","EDU","B1P",215
2008,"RYE","EDU","MDE",22
2008,"RYE","ENG","B1P",477
2008,"RYE","ENG","MDE",196
2008,"RYE","ENG","DDE",3
2008,"RYE","FAA","B1P",539
2008,"RYE","FAA","MDE",40
2008,"RYE","FSN","B1P",75
2008,"RYE","FSN","MDE",16
2008,"RYE","HUM","B1P",152
2008,"RYE","HUM","MDE",24
2008,"RYE","HUM","DDE",3
2008,"RYE","JOU","B1P",132
2008,"RYE","MED","MDE",7
2008,"RYE","NUR","B1P",799
2008,"RYE","NUR","MDE",36
2008,"RYE","OHP","B1P",116
2008,"RYE","PSC","B1P",59
2008,"RYE","PSC","MDE",7
2008,"RYE","SSC","B1P",719
2008,"RYE","SSC","MDE",190
2007,"RYE","ARC","B1P",128
2007,"RYE","BCO","B1P",1392
2007,"RYE","BCO","MDE",22
2007,"RYE","CSC","B1P",108
2007,"RYE","EDU","B1P",229
2007,"RYE","EDU","MDE",21
2007,"RYE","ENG","B1P",525
2007,"RYE","ENG","MDE",136
2007,"RYE","FAA","B1P",541
2007,"RYE","FAA","MDE",16
2007,"RYE","FSN","B1P",89
2007,"RYE","HUM","B1P",132
2007,"RYE","HUM","MDE",26
2007,"RYE","JOU","B1P",158
2007,"RYE","NUR","B1P",657
2007,"RYE","NUR","MDE",14
2007,"RYE","OAS","B1P",17
2007,"RYE","OHP","B1P",110
2007,"RYE","PSC","B1P",36
2007,"RYE","SSC","B1P",773
2007,"RYE","SSC","MDE",125
2006,"RYE","ARC","B1P",117
2006,"RYE","BCO","B1P",1199
2006,"RYE","CSC","B1P",178
2006,"RYE","EDU","B1P",170
2006,"RYE","ENG","B1P",456
2006,"RYE","ENG","MDE",173
2006,"RYE","FAA","B1P",482
2006,"RYE","FAA","MDE",22
2006,"RYE","FSN","B1P",88
2006,"RYE","HUM","B1P",100
2006,"RYE","HUM","MDE",21
2006,"RYE","JOU","B1P",170
2006,"RYE","NUR","B1P",612
2006,"RYE","OHP","B1P",98
2006,"RYE","PSC","B1P",41
2006,"RYE","SSC","B1P",552
2006,"RYE","SSC","MDE",95
2005,"RYE","ABS","B1P",36
2005,"RYE","ARC","B1P",141
2005,"RYE","BCO","B1P",1211
2005,"RYE","CSC","B1P",168
2005,"RYE","EDU","B1P",160
2005,"RYE","ENG","B1P",392
2005,"RYE","ENG","MDE",165
2005,"RYE","FAA","B1P",496
2005,"RYE","FSN","B1P",95
2005,"RYE","HUM","B1P",127
2005,"RYE","HUM","MDE",13
2005,"RYE","JOU","B1P",149
2005,"RYE","NUR","B1P",524
2005,"RYE","OHP","B1P",86
2005,"RYE","PSC","B1P",36
2005,"RYE","SSC","B1P",496
2005,"RYE","SSC","MDE",55
2015,"SPO","HUM","B1P",43
2015,"SPO","HUM","MDE",128
2015,"SPO","THE","B1P",11
2014,"SPO","HUM","B1P",34
2014,"SPO","HUM","MDE",118
2014,"SPO","THE","B1P",11
2013,"SPO","HUM","B1P",22
2013,"SPO","HUM","MDE",56
2013,"SPO","THE","B1P",14
2013,"SPO","THE","MDE",57
2013,"SPO","THE","DDE",11
2012,"SPO","HUM","B1P",42
2012,"SPO","HUM","MDE",90
2012,"SPO","THE","B1P",27
2012,"SPO","THE","MDE",28
2012,"SPO","THE","DDE",10
2011,"SPO","HUM","B1P",18
2011,"SPO","HUM","MDE",75
2011,"SPO","THE","B1P",47
2011,"SPO","THE","MDE",13
2011,"SPO","THE","DDE",8
2015,"TRE","ABS","B1P",231
2015,"TRE","BCO","B1P",157
2015,"TRE","CSC","B1P",27
2015,"TRE","EDU","B1P",256
2015,"TRE","FAA","B1P",30
2015,"TRE","FAA","DDE",7
2015,"TRE","HUM","B1P",273
2015,"TRE","HUM","MDE",17
2015,"TRE","MAT","B1P",17
2015,"TRE","NUR","B1P",223
2015,"TRE","OAS","MDE",21
2015,"TRE","PSC","B1P",20
2015,"TRE","PSC","MDE",41
2015,"TRE","PSC","DDE",12
2015,"TRE","SSC","B1P",538
2015,"TRE","SSC","MDE",37
2014,"TRE","ABS","B1P",175
2014,"TRE","BCO","B1P",131
2014,"TRE","CSC","B1P",17
2014,"TRE","EDU","B1P",246
2014,"TRE","FAA","B1P",37
2014,"TRE","HUM","B1P",253
2014,"TRE","HUM","MDE",26
2014,"TRE","MAT","B1P",18
2014,"TRE","NUR","B1P",191
2014,"TRE","OAS","MDE",8
2014,"TRE","PSC","B1P",26
2014,"TRE","PSC","MDE",37
2014,"TRE","PSC","DDE",9
2014,"TRE","SSC","B1P",546
2014,"TRE","SSC","MDE",28
2013,"TRE","ABS","B1P",172
2013,"TRE","BCO","B1P",179
2013,"TRE","CSC","B1P",30
2013,"TRE","EDU","B1P",284
2013,"TRE","FAA","B1P",46
2013,"TRE","HUM","B1P",287
2013,"TRE","HUM","MDE",9
2013,"TRE","MAT","B1P",12
2013,"TRE","NUR","B1P",164
2013,"TRE","OAS","MDE",11
2013,"TRE","PSC","B1P",23
2013,"TRE","PSC","MDE",26
2013,"TRE","PSC","DDE",6
2013,"TRE","SSC","B1P",572
2013,"TRE","SSC","MDE",21
2013,"TRE","SSC","DDE",7
2012,"TRE","ABS","B1P",176
2012,"TRE","BCO","B1P",171
2012,"TRE","CSC","B1P",21
2012,"TRE","EDU","B1P",245
2012,"TRE","FAA","B1P",38
2012,"TRE","FAA","DDE",2
2012,"TRE","HUM","B1P",270
2012,"TRE","HUM","MDE",12
2012,"TRE","MAT","B1P",17
2012,"TRE","NUR","B1P",195
2012,"TRE","OAS","B1P",1
2012,"TRE","OAS","MDE",13
2012,"TRE","PSC","B1P",24
2012,"TRE","PSC","MDE",27
2012,"TRE","PSC","DDE",9
2012,"TRE","SSC","B1P",510
2012,"TRE","SSC","MDE",27
2012,"TRE","SSC","DDE",4
2011,"TRE","ABS","B1P",189
2011,"TRE","BCO","B1P",178
2011,"TRE","CSC","B1P",19
2011,"TRE","EDU","B1P",242
2011,"TRE","FAA","B1P",49
2011,"TRE","HUM","B1P",296
2011,"TRE","HUM","MDE",19
2011,"TRE","MAT","B1P",13
2011,"TRE","NUR","B1P",202
2011,"TRE","OAS","B1P",1
2011,"TRE","OAS","MDE",18
2011,"TRE","PSC","B1P",10
2011,"TRE","PSC","MDE",35
2011,"TRE","PSC","DDE",6
2011,"TRE","SSC","B1P",473
2011,"TRE","SSC","MDE",32
2011,"TRE","SSC","DDE",6
2010,"TRE","ABS","B1P",191
2010,"TRE","BCO","B1P",158
2010,"TRE","CSC","B1P",22
2010,"TRE","EDU","B1P",302
2010,"TRE","FAA","B1P",52
2010,"TRE","HUM","B1P",340
2010,"TRE","HUM","MDE",12
2010,"TRE","MAT","B1P",11
2010,"TRE","NUR","B1P",124
2010,"TRE","OAS","MDE",12
2010,"TRE","PSC","B1P",18
2010,"TRE","PSC","MDE",40
2010,"TRE","PSC","DDE",9
2010,"TRE","SSC","B1P",593
2010,"TRE","SSC","MDE",23
2010,"TRE","SSC","DDE",3
2009,"TRE","ABS","B1P",168
2009,"TRE","BCO","B1P",164
2009,"TRE","CSC","B1P",19
2009,"TRE","EDU","B1P",337
2009,"TRE","FAA","B1P",48
2009,"TRE","HUM","B1P",340
2009,"TRE","HUM","MDE",10
2009,"TRE","MAT","B1P",10
2009,"TRE","NUR","B1P",118
2009,"TRE","OAS","B1P",3
2009,"TRE","OAS","MDE",9
2009,"TRE","PSC","B1P",11
2009,"TRE","PSC","MDE",26
2009,"TRE","PSC","DDE",7
2009,"TRE","SSC","B1P",499
2009,"TRE","SSC","MDE",17
2009,"TRE","SSC","DDE",4
2008,"TRE","ABS","B1P",170
2008,"TRE","BCO","B1P",157
2008,"TRE","CSC","B1P",29
2008,"TRE","EDU","B1P",357
2008,"TRE","FAA","B1P",67
2008,"TRE","HUM","B1P",388
2008,"TRE","MAT","B1P",15
2008,"TRE","NUR","B1P",115
2008,"TRE","OAS","MDE",5
2008,"TRE","PSC","B1P",23
2008,"TRE","PSC","MDE",15
2008,"TRE","PSC","DDE",8
2008,"TRE","SSC","B1P",604
2008,"TRE","SSC","MDE",15
2008,"TRE","SSC","DDE",1
2007,"TRE","ABS","B1P",185
2007,"TRE","BCO","B1P",168
2007,"TRE","CSC","B1P",43
2007,"TRE","EDU","B1P",336
2007,"TRE","FAA","B1P",65
2007,"TRE","HUM","B1P",478
2007,"TRE","MAT","B1P",18
2007,"TRE","NUR","B1P",127
2007,"TRE","OAS","B1P",2
2007,"TRE","OAS","MDE",4
2007,"TRE","PSC","B1P",18
2007,"TRE","PSC","MDE",10
2007,"TRE","PSC","DDE",7
2007,"TRE","SSC","B1P",738
2007,"TRE","SSC","MDE",24
2007,"TRE","SSC","DDE",4
2006,"TRE","ABS","B1P",121
2006,"TRE","BCO","B1P",131
2006,"TRE","CSC","B1P",37
2006,"TRE","EDU","B1P",355
2006,"TRE","FAA","B1P",56
2006,"TRE","HUM","B1P",360
2006,"TRE","MAT","B1P",16
2006,"TRE","NUR","B1P",65
2006,"TRE","OAS","MDE",4
2006,"TRE","PSC","B1P",14
2006,"TRE","PSC","MDE",23
2006,"TRE","PSC","DDE",3
2006,"TRE","SSC","B1P",589
2006,"TRE","SSC","MDE",21
2006,"TRE","SSC","DDE",5
2005,"TRE","ABS","B1P",118
2005,"TRE","BCO","B1P",111
2005,"TRE","CSC","B1P",50
2005,"TRE","EDU","B1P",202
2005,"TRE","HUM","B1P",360
2005,"TRE","MAT","B1P",15
2005,"TRE","NUR","B1P",64
2005,"TRE","OAS","B1P",10
2005,"TRE","OAS","MDE",3
2005,"TRE","PSC","B1P",14
2005,"TRE","SSC","B1P",505
2005,"TRE","SSC","MDE",44
2005,"TRE","SSC","DDE",6
2015,"TAC","BCO","B1P",1210
2015,"TAC","BCO","MDE",734
2015,"TAC","BCO","DDE",12
2015,"TAC","EDU","B1P",918
2015,"TAC","EDU","MDE",635
2015,"TAC","EDU","DDE",111
2015,"TAC","FAA","B1P",322
2015,"TAC","FAA","MDE",85
2015,"TAC","FAA","DDE",26
2015,"TAC","HUM","B1P",1500
