"TaskCode","NOC","Skill","SkillLevel","EducationTrainingLevel"
"2678","1471","S13","L2","C/D"
"2679","1471","S7","L3","C/D"
"2680","1471","S8","L1","C/D"
"2681","1471","S8","L1","C/D"
"2682","1471","S10","L3","C/D"
"2683","1471","S13","L2","C/D"
"2684","1471","S8","L2","C/D"
"2685","1471","S3","L1","C/D"
"2686","1471","S3","L1","C/D"
"2687","1471","S10","L1","C/D"
"2688","1471","S11","L3","C/D"
"2689","1472","S13","L2","C/D"
"2690","1472","S2","L2","C/D"
"2691","1472","S8","L1","C/D"
"2692","1472","S4","L2","C/D"
"2693","1472","S13","L2","C/D"
"2694","1472","S10","L3","C/D"
"2695","1472","S2","L1","C/D"
"2696","1472","S14","L1","C/D"
"2697","1472","S9","L1","C/D"
"2698","1472","S3","L3","C/D"
"2699","1472","S14","L2","C/D"
"2700","1472","S12","L2","C/D"
"2701","1472","S13","L2","C/D"
"2702","1472","S2","L2","C/D"
"2703","1472","S14","L1","C/D"
"2704","1472","S12","L2","C/D"
"2705","1472","S10","L2","C/D"
"2706","1472","S2","L2","C/D"
"2707","1472","S10","L2","C/D"
"2708","1472","S9","L2","C/D"
"2709","1472","S13","L2","C/D"
"2710","1472","S13","L1","C/D"
"2711","1472","S12","L2","C/D"
"2712","1472","S5","L1","C/D"
"2713","1472","S3","L1","C/D"
"2714","1472","S12","L2","C/D"
"2715","1472","S6","L3","C/D"
"2716","1472","S8","L2","C/D"
"2717","1472","S7","L1","C/D"
"2718","1472","S3","L1","C/D"
"2719","1472","S2","L2","C/D"
"2720","1472","S9","L1","C/D"
"2721","1472","S8","L2","C/D"
"2722","1472","S11","L2","C/D"
"2723","1472","S8","L2","C/D"
"2724","1472","S9","L2","C/D"
"2725","1472","S8","L1","C/D"
"2726","1472","S14","L2","C/D"
"2727","1472","S2","L2","C/D"
"2728","1472","S4","L2","C/D"
"2729","1472","S11","L1","C/D"
"2730","1472","S10","L2","C/D"
"2731","1472","S13","L2","C/D"
"2732","1472","S5","L1","C/D"
"2733","1472","S8","L1","C/D"
"2734","1472","S13","L2","C/D"
"2735","1472","S14","L1","C/D"
"2736","1472","S10","L1","C/D"
"2737","1472","S14","L1","C/D"
"2738","1472","S13","L2","C/D"
"2739","1472","S6","L2","C/D"
"2740","1472","S12","L2","C/D"
"2741","1472","S7","L3","C/D"
"2742","1472","S14","L2","C/D"
"2743","1472","S11","L3","C/D"
"2744","1472","S10","L2","C/D"
"2745","1472","S13","L1","C/D"
"2746","1472","S3","L1","C/D"
"2747","1472","S8","L1","C/D"
"2748","1472","S3","L2","C/D"
"2749","1472","S7","L1","C/D"
"2750","1472","S8","L1","C/D"
"2751","1472","S13","L3","C/D"
"2752","1472","S13","L3","C/D"
"2753","1472","S13","L2","C/D"
"2754","1472","S9","L2","C/D"
"2755","1472b","S10","L1","C/D"
"2756","1472b","S10","L2","C/D"
"2757","1472b","S10","L2","C/D"
"2758","1472b","S10","L2","C/D"
"2759","1472b","S10","L2","C/D"
"2760","1472b","S10","L3","C/D"
"2761","1472b","S10","L3","C/D"
"2762","1472b","S14","L1","C/D"
"2763","1472b","S14","L2","C/D"
"2764","1472b","S14","L2","C/D"
"2765","1472b","S13","L1","C/D"
"2766","1472b","S13","L1","C/D"
"2767","1472b","S13","L1","C/D"
"2768","1472b","S13","L2","C/D"
"2769","1472b","S13","L2","C/D"
"2770","1472b","S13","L2","C/D"
"2771","1472b","S13","L2","C/D"
"2772","1472b","S13","L3","C/D"
"2773","1472b","S12","L1","C/D"
"2774","1472b","S12","L1","C/D"
"117","1472b","S12","L1","C/D"
"2775","1472b","S12","L2","C/D"
"2776","1472b","S8","L1","C/D"
"2777","1472b","S8","L2","C/D"
"2778","1472b","S8","L2","C/D"
"2779","1472b","S8","L2","C/D"
"2780","1472b","S8","L2","C/D"
"2781","1472b","S8","L2","C/D"
"2782","1472b","S8","L2","C/D"
"2783","1472b","S8","L3","C/D"
"2784","1472b","S6","L1","C/D"
"2785","1472b","S6","L2","C/D"
"2786","1472b","S6","L3","C/D"
"2787","1472b","S6","L3","C/D"
"2788","1472b","S11","L2","C/D"
"2789","1472b","S11","L2","C/D"
"2790","1472b","S11","L3","C/D"
"2791","1472b","S5","L1","C/D"
"2792","1472b","S5","L3","C/D"
"2793","1472b","S1","L1","C/D"
"2794","1472b","S1","L3","C/D"
"2795","1472b","S7","L1","C/D"
"2796","1472b","S7","L2","C/D"
"2797","1472b","S7","L2","C/D"
"2798","1472b","S4","L2","C/D"
"2799","1472b","S2","L1","C/D"
"2800","1472b","S2","L2","C/D"
"2801","1472b","S9","L1","C/D"
"2802","1472b","S9","L2","C/D"
"2803","1472b","S9","L2","C/D"
"2804","1472b","S9","L2","C/D"
"2805","1472b","S9","L3","C/D"
"2806","1472b","S3","L2","C/D"
"2807","1472b","S15","L3",
"2808","1472b","S15","L2",
"2809","1472b","S15","L2",
"2810","1472b","S12","L2",
"2811","1472b","S12","L2",
"2812","1472b","S12","L2",
"2813","1472b","S12","L2",
"2814","1472b","S12","L3",
"2815","1472b","S10","L3",
"2816","1472b","S10","L3",
"2817","1472b","S13","L3",
"2818","1472b","S13","L3",
"2819","1472b","S14","L2",
"2820","1472b","S2","L2",
"2821","1472b","S3","L2",
"2822","1472b","S3","L3",
"2822","1472b","S3","L3",
"2822","1472b","S3","L3",
"2823","1473","S10","L3","C/D"
"2824","1473","S1","L3","C/D"
"2825","1473","S8","L3","C/D"
"2826","1473","S8","L3","C/D"
"2827","1473","S12","L2","C/D"
"2828","1473","S3","L3","C/D"
"2829","1473","S10","L4","C/D"
"2830","1473","S7","L3","C/D"
"2831","1473","S9","L2","C/D"
"2832","1473","S14","L2","C/D"
"2833","1473","S11","L2","C/D"
"2834","1473","S12","L2","C/D"
"2835","1473","S12","L3","C/D"
"2836","1473","S12","L3","C/D"
"2837","1473","S6","L3","C/D"
"2838","1473","S8","L2","C/D"
"2839","1473","S10","L2","C/D"
"2840","1473","S8","L3","C/D"
"2841","1473","S12","L2","C/D"
"2842","1473","S3","L3","C/D"
"2843","1473","S2","L3","C/D"
"2844","1473","S1","L1","C/D"
"2845","1473","S5","L2","C/D"
"2846","1473","S6","L1","C/D"
"2847","1473","S1","L2","C/D"
"2848","1473","S9","L3","C/D"
"2849","1473","S8","L3","C/D"
"2850","1473","S9","L3","C/D"
"2851","1473","S6","L2","C/D"
"2852","1473","S2","L2","C/D"
"2853","1473","S13","L3","C/D"
"2854","1473","S10","L3","C/D"
"2855","1473","S11","L5","C/D"
"2856","1473","S5","L2","C/D"
"2857","1473","S14","L3","C/D"
"2858","1473","S10","L1","C/D"
"2859","1473","S11","L1","C/D"
"2860","1473","S13","L2","C/D"
"2861","1473","S11","L3","C/D"
"2862","1473","S7","L2","C/D"
"2863","1473","S11","L4","C/D"
"2864","1473","S13","L2","C/D"
"2865","1473","S14","L3","C/D"
"2866","1473","S14","L2","C/D"
"2867","1473","S14","L1","C/D"
"2868","1473","S3","L2","C/D"
"2869","1473","S13","L3","C/D"
"2870","1473","S12","L2","C/D"
"2871","1473","S4","L3","C/D"
"2872","1473","S12","L3","C/D"
"2873","1473","S2","L4","C/D"
"2874","1473","S3","L1","C/D"
"2875","1473","S10","L2","C/D"
"2876","1473","S13","L1","C/D"
"2877","1473","S8","L1","C/D"
"2878","1473","S13","L2","C/D"
"2879","1473","S5","L3","C/D"
"2880","1473","S12","L3","C/D"
"2881","1473","S14","L1","C/D"
"2882","1473","S9","L2","C/D"
"2883","1473","S2","L3","C/D"
"2884","1473","S1","L3","C/D"
"2885","1474","S11","L1","C/D"
"2886","1474","S12","L2","C/D"
"2887","1474","S2","L3","C/D"
"2888","1474","S5","L2","C/D"
"2889","1474","S1","L2","C/D"
"2890","1474","S8","L3","C/D"
"2891","1474","S2","L2","C/D"
"2892","1474","S10","L3","C/D"
"2893","1474","S2","L2","C/D"
"2894","1474","S4","L2","C/D"
"2895","1474","S14","L3","C/D"
"2896","1474","S10","L3","C/D"
"2897","1474","S8","L1","C/D"
"2898","1474","S14","L1","C/D"
"2899","1474","S14","L3","C/D"
"2900","1474","S3","L2","C/D"
"2901","1474","S9","L1","C/D"
"2902","1474","S8","L3","C/D"
"2903","1474","S1","L1","C/D"
"2904","1474","S14","L2","C/D"
"2905","1474","S6","L3","C/D"
"2906","1474","S10","L3","C/D"
"2907","1474","S13","L3","C/D"
"2908","1474","S9","L2","C/D"
"2909","1474","S10","L2","C/D"
"2910","1474","S12","L2","C/D"
"2911","1474","S9","L2","C/D"
"2912","1474","S14","L1","C/D"
"2913","1474","S13","L2","C/D"
"2914","1474","S3","L1","C/D"
"2915","1474","S8","L1","C/D"
"2916","1474","S13","L2","C/D"
"2917","1474","S11","L1","C/D"
"2918","1474","S12","L2","C/D"
"2919","1474","S12","L2","C/D"
"2920","1474","S13","L1","C/D"
"2921","1474","S10","L1","C/D"
"2922","1474","S12","L3","C/D"
"2923","1474","S9","L3","C/D"
"2924","1474","S13","L2","C/D"
"2925","1474","S13","L3","C/D"
"2926","1474","S8","L2","C/D"
"2927","1474","S13","L2","C/D"
"2928","1474","S8","L2","C/D"
"2929","1474","S10","L3","C/D"
"2930","1474","S10","L3","C/D"
"2931","1474","S7","L2","C/D"
"2932","1474","S13","L1","C/D"
"2933","1474","S2","L2","C/D"
"2934","1474","S5","L2","C/D"
"2935","1474","S11","L3","C/D"
"2936","1474","S6","L2","C/D"
"2937","1474","S5","L1","C/D"
"2938","1474","S6","L1","C/D"
"2939","1474","S2","L1","C/D"
"2940","1474","S5","L2","C/D"
"2941","1474","S3","L2","C/D"
"2942","1474","S7","L3","C/D"
"2943","1474","S13","L1","C/D"
"2944","1474","S3","L1","C/D"
"2945","1474","S1","L1","C/D"
"2946","1474","S2","L1","C/D"
"2947","1474","S13","L3","C/D"
"2948","1474","S7","L1","C/D"
"2949","1474","S11","L2","C/D"
"2950","1474","S9","L2","C/D"
"2951","1474","S8","L2","C/D"
"2952","1475","S8","L2","C/D"
"2953","1475","S3","L2","C/D"
"2954","1475","S8","L4","C/D"
"2955","1475","S14","L3","C/D"
"2956","1475","S13","L3","C/D"
"2957","1475","S8","L1","C/D"
"2958","1475","S10","L2","C/D"
"2959","1475","S13","L2","C/D"
"2960","1475","S9","L1","C/D"
"2961","1475","S9","L2","C/D"
"2962","1475","S10","L2","C/D"
"2963","1475","S11","L2","C/D"
"2964","1475","S4","L3","C/D"
"2965","1475","S13","L2","C/D"
"2966","1475","S10","L1","C/D"
"2967","1475","S9","L1","C/D"
"2968","1475","S2","L2","C/D"
"2969","1475","S2","L3","C/D"
"2970","1475","S14","L1","C/D"
"2971","1475","S12","L2","C/D"
"2972","1475","S13","L3","C/D"
"2973","1475","S3","L1","C/D"
"2974","1475","S10","L3","C/D"
"2975","1475","S8","L2","C/D"
"2976","1475","S2","L2","C/D"
"2977","1475","S8","L3","C/D"
"2978","1475","S13","L2","C/D"
"2979","1475","S9","L2","C/D"
"2980","1475","S3","L1","C/D"
"2981","1475","S7","L2","C/D"
"2982","1475","S10","L2","C/D"
"2983","1475","S3","L2","C/D"
"2984","1475","S14","L2","C/D"
"2985","1475","S3","L2","C/D"
"2986","1475","S14","L2","C/D"
"2987","1475","S4","L3","C/D"
"2988","1475","S13","L2","C/D"
"2989","1475","S9","L1","C/D"
"2990","1475","S6","L1","C/D"
"2991","1475","S13","L2","C/D"
"2992","1475","S13","L2","C/D"
"2993","1475","S14","L4","C/D"
"2994","1475","S8","L2","C/D"
"2995","1475","S12","L2","C/D"
"2996","1475","S9","L3","C/D"
"2997","1475","S10","L2","C/D"
"2998","1475","S6","L2","C/D"
"2999","1475","S13","L2","C/D"
"3000","1475","S8","L1","C/D"
"3001","1475","S14","L1","C/D"
"3002","1475","S14","L3","C/D"
"3003","1475","S13","L1","C/D"
"3004","1475","S8","L2","C/D"
"3005","1475","S2","L1","C/D"
"3006","1475","S9","L2","C/D"
"3007","1475","S7","L2","C/D"
"3008","1475","S10","L3","C/D"
"3009","1475","S2","L4","C/D"
"3010","1475","S11","L3","C/D"
"3011","1475","S6","L1","C/D"
"3012","1475","S12","L3","C/D"
"3013","1475","S8","L1","C/D"
"3014","1475","S5","L3","C/D"
"3015","1475","S10","L1","C/D"
"3016","1475","S14","L2","C/D"
"3017","1475","S5","L2","C/D"
"3018","1475","S13","L3","C/D"
"3019","1475","S8","L4","C/D"
"3020","1475","S13","L3","C/D"
"3021","1475","S2","L2","C/D"
"3022","1475","S1","L1","C/D"
"3023","1475","S9","L1","C/D"
"3024","1475","S2","L1","C/D"
"3025","1475","S7","L1","C/D"
"3026","1475","S14","L2","C/D"
"3027","1475","S3","L1","C/D"
"3028","1475","S7","L2","C/D"
"3029","1475","S8","L1","C/D"
"3030","1475","S10","L2","C/D"
"3031","1475","S12","L2","C/D"
"3032","1475","S14","L1","C/D"
"3033","1475","S12","L2","C/D"
"3034","1475","S3","L1","C/D"
"3035","1475","S12","L2","C/D"
"3036","1475","S13","L3","C/D"
"3037","1476","S1","L3","C/D"
"3038","1476","S3","L2","C/D"
"3039","1476","S1","L2","C/D"
"3040","1476","S12","L2","C/D"
"3041","1476","S11","L4","C/D"
"3042","1476","S13","L2","C/D"
"3043","1476","S12","L2","C/D"
"3044","1476","S12","L2","C/D"
"3045","1476","S14","L4","C/D"
"3046","1476","S12","L4","C/D"
"3047","1476","S10","L4","C/D"
"3048","1476","S7","L2","C/D"
"3049","1476","S13","L2","C/D"
"3050","1476","S9","L2","C/D"
"3051","1476","S13","L4","C/D"
"3052","1476","S2","L2","C/D"
"3053","1476","S3","L1","C/D"
"3054","1476","S12","L3","C/D"
"3055","1476","S9","L3","C/D"
"3056","1476","S8","L2","C/D"
"3057","1476","S14","L2","C/D"
"3058","1476","S2","L3","C/D"
"3059","1476","S8","L2","C/D"
"3060","1476","S13","L2","C/D"
"3061","1476","S13","L2","C/D"
"3062","1476","S6","L3","C/D"
"3063","1476","S13","L2","C/D"
"3064","1476","S2","L2","C/D"
"3065","1476","S12","L2","C/D"
"3066","1476","S9","L1","C/D"
"3067","1476","S13","L2","C/D"
"3068","1476","S10","L1","C/D"
"3069","1476","S9","L3","C/D"
"3070","1476","S11","L3","C/D"
"3071","1476","S14","L1","C/D"
"3072","1476","S14","L2","C/D"
"3073","1476","S14","L3","C/D"
"3074","1476","S9","L2","C/D"
"3075","1476","S14","L3","C/D"
"3076","1476","S5","L2","C/D"
"3077","1476","S13","L1","C/D"
"3078","1476","S8","L2","C/D"
"3079","1476","S7","L3","C/D"
"3080","1476","S6","L2","C/D"
"3081","1476","S11","L2","C/D"
"3082","1476","S10","L2","C/D"
"3083","1476","S10","L3","C/D"
"3084","1476","S4","L3","C/D"
"3085","1476","S8","L1","C/D"
"3086","1476","S3","L2","C/D"
"3087","1476","S10","L3","C/D"
"3088","1476","S8","L2","C/D"
"3089","1476","S2","L2","C/D"
"3090","1476","S13","L3","C/D"
"3091","1476","S13","L2","C/D"
"3092","1476","S2","L3","C/D"
"3093","1476","S3","L2","C/D"
"3094","1476","S8","L2","C/D"
"3095","1476","S6","L1","C/D"
"3096","2122","S5","L1","A"
"3097","2122","S5","L2","A"
"3098","2122","S5","L3","A"
"3099","2122","S5","L3","A"
"3100","2122","S1","L3","A"
"3101","2122","S7","L2","A"
"3102","2122","S7","L2","A"
"3103","2122","S8","L2","A"
"3104","2122","S8","L2","A"
"3105","2122","S8","L2","A"
"3106","2122","S8","L3","A"
"3107","2122","S8","L3","A"
"3108","2122","S9","L2","A"
"3109","2122","S9","L2","A"
"3110","2122","S9","L3","A"
"3111","2122","S9","L3","A"
"3112","2122","S9","L4","A"
"3113","2122","S2","L2","A"
"3114","2122","S2","L2","A"
"3115","2122","S2","L2","A"
"3116","2122","S4","L3","A"
"3117","2122","S3","L2","A"
"3118","2122","S3","L2","A"
"3119","2122","S3","L3","A"
"3120","2122","S12","L3","A"
"3121","2122","S12","L2","A"
"3122","2122","S12","L2","A"
"3123","2122","S12","L2","A"
"3124","2122","S12","L2","A"
"3125","2122","S12","L3","A"
"3126","2122","S12","L2","A"
"3127","2122","S12","L3","A"
"3128","2122","S10","L1","A"
"3129","2122","S10","L2","A"
"3130","2122","S10","L2","A"
"3131","2122","S10","L2","A"
"3132","2122","S10","L3","A"
"3133","2122","S10","L3","A"
"3134","2122","S10","L3","A"
"3135","2122","S10","L3","A"
"3136","2122","S10","L4","A"
"3137","2122","S13","L2","A"
"3138","2122","S13","L2","A"
"3139","2122","S13","L2","A"
"3140","2122","S13","L2","A"
"3141","2122","S13","L2","A"
"3142","2122","S13","L3","A"
"3143","2122","S13","L3","A"
"3144","2122","S14","L2","A"
"3145","2122","S14","L2","A"
"3146","2122","S14","L3","A"
"3147","2122","S14","L3","A"
"3148","2122","S14","L4","A"
"3149","2122","S6","L3","A"
"3150","2122","S11","L3","A"
"3151","2122","S11","L3","A"
"3152","2122","S11","L3","A"
"3153","2122","S15","L3",
"3154","2122","S15","L3",
"3155","2122","S15","L3",
"3156","2123","S10","L1","A"
"3157","2123","S10","L1","A"
"3158","2123","S10","L2","A"
"3159","2123","S10","L3","A"
"3160","2123","S10","L3","A"
"3161","2123","S10","L3","A"
"3162","2123","S10","L4","A"
"3163","2123","S10","L4","A"
"3164","2123","S14","L2","A"
"3165","2123","S14","L2","A"
"3166","2123","S14","L2","A"
"3167","2123","S14","L3","A"
"3168","2123","S14","L4","A"
"3169","2123","S13","L1","A"
"3170","2123","S13","L2","A"
"3171","2123","S13","L2","A"
"3172","2123","S13","L2","A"
"3173","2123","S13","L2","A"
"3174","2123","S13","L2","A"
"3175","2123","S13","L3","A"
"3176","2123","S13","L3","A"
"3177","2123","S12","L2","A"
"3178","2123","S12","L2","A"
"3179","2123","S12","L2","A"
"3180","2123","S12","L2","A"
"3181","2123","S12","L2","A"
"3182","2123","S12","L2","A"
"3183","2123","S12","L2","A"
"3184","2123","S8","L2","A"
"3185","2123","S8","L2","A"
"3186","2123","S8","L3","A"
"3187","2123","S8","L3","A"
"3188","2123","S8","L4","A"
"3189","2123","S6","L2","A"
"3190","2123","S6","L3","A"
"3191","2123","S11","L2","A"
"3192","2123","S11","L3","A"
"3193","2123","S5","L1","A"
"3194","2123","S1","L3","A"
"3195","2123","S7","L2","A"
"3196","2123","S7","L2","A"
"3197","2123","S7","L3","A"
"3198","2123","S4","L3","A"
"3199","2123","S4","L3","A"
"3200","2123","S2","L2","A"
"3201","2123","S2","L3","A"
"3202","2123","S9","L1","A"
"3203","2123","S9","L2","A"
"3204","2123","S3","L3","A"
"3205","2123","S15","L2",
"3206","2123","S15","L3",
"3207","2131","S10","L1",
"3208","2131","S10","L1",
"3209","2131","S10","L2",
"3210","2131","S10","L3",
"3211","2131","S10","L3",
"3212","2131","S10","L4",
"3213","2131","S10","L4",
"3214","2131","S10","L5",
"3215","2131","S10","L5",
"3216","2131","S13","L1",
"3217","2131","S13","L2",
"3218","2131","S13","L2",
"3219","2131","S13","L2",
"3220","2131","S13","L3",
"3221","2131","S13","L3",
"3222","2131","S13","L4",
"3223","2131","S13","L4",
"3224","2131","S14","L1",
"3225","2131","S14","L2",
"3226","2131","S14","L3",
"3227","2131","S14","L4",
"3228","2131","S14","L4",
"3229","2131","S14","L5",
"3230","2131","S14","L5",
"3231","2131","S6","L2",
"3232","2131","S6","L3",
"3233","2131","S11","L3",
"3234","2131","S11","L4",
"3235","2131","S11","L5",
"3236","2131","S5","L3",
"3237","2131","S5","L4",
"3238","2131","S5","L4",
"3239","2131","S5","L5",
"3240","2131","S1","L4",
"3241","2131","S1","L5",
"3242","2131","S7","L3",
"3243","2131","S8","L1",
"3244","2131","S8","L2",
"3245","2131","S8","L3",
"3246","2131","S8","L3",
"3247","2131","S8","L4",
"3248","2131","S9","L2",
"3249","2131","S9","L3",
"3250","2131","S9","L4",
"3251","2131","S2","L2",
"3252","2131","S2","L3",
"3253","2131","S2","L3",
"3254","2131","S2","L3",
"3255","2131","S4","L4",
"3256","2131","S3","L2",
"3257","2131","S3","L2",
"3258","2131","S3","L3",
"3259","2131","S3","L4",
"3260","2131","S12","L2",
"3261","2131","S12","L3",
"3262","2131","S12","L3",
"3263","2131","S12","L3",
"3264","2131","S12","L3",
"3265","2131","S12","L4",
"3266","2131","S12","L4",
"3267","2131","S12","L4",
"3268","2131","S12","L4",
"3269","2132","S10","L1","A"
"3270","2132","S10","L2","A"
"3271","2132","S10","L2","A"
"3272","2132","S10","L2","A"
"3273","2132","S10","L3","A"
"3274","2132","S10","L3","A"
"3275","2132","S10","L4","A"
"3276","2132","S10","L4","A"
"3277","2132","S10","L5","A"
"3278","2132","S5","L2","A"
"3279","2132","S5","L2","A"
"3280","2132","S5","L3","A"
"3281","2132","S5","L4","A"
"3282","2132","S5","L4","A"
"3283","2132","S5","L5","A"
"3284","2132","S14","L1","A"
"3285","2132","S14","L2","A"
"3286","2132","S14","L2","A"
"3287","2132","S14","L3","A"
"3288","2132","S14","L3","A"
"3289","2132","S14","L4","A"
"3290","2132","S14","L5","A"
"3291","2132","S6","L2","A"
"3292","2132","S6","L3","A"
"3293","2132","S11","L2","A"
"3294","2132","S11","L3","A"
"3295","2132","S11","L3","A"
"3296","2132","S11","L4","A"
"3297","2132","S5","L2","A"
"3298","2132","S5","L4","A"
"3299","2132","S5","L5","A"
"3300","2132","S1","L3","A"
"3301","2132","S1","L3","A"
"3302","2132","S1","L3","A"
"3303","2132","S1","L4","A"
"3304","2132","S7","L3","A"
"3305","2132","S7","L4","A"
"3306","2132","S7","L4","A"
"3307","2132","S8","L2","A"
"3308","2132","S8","L2","A"
"3309","2132","S8","L2","A"
"3310","2132","S8","L2","A"
"3311","2132","S8","L2","A"
"3312","2132","S8","L2","A"
"3313","2132","S8","L3","A"
"3314","2132","S8","L4","A"
"3315","2132","S8","L4","A"
"3316","2132","S8","L4","A"
"3317","2132","S9","L2","A"
"3318","2132","S9","L2","A"
"3319","2132","S9","L3","A"
"3320","2132","S9","L3","A"
"3321","2132","S9","L3","A"
"3322","2132","S9","L3","A"
"3323","2132","S9","L4","A"
"3324","2132","S2","L2","A"
"3325","2132","S2","L2","A"
"3326","2132","S2","L3","A"
"3327","2132","S2","L3","A"
"3328","2132","S2","L3","A"
"3329","2132","S4","L4","A"
"3330","2132","S3","L1","A"
"3331","2132","S3","L2","A"
"3332","2132","S3","L3","A"
"3333","2132","S12","L2","A"
"3334","2132","S12","L2","A"
"3335","2132","S12","L2","A"
"3336","2132","S12","L3","A"
"3337","2132","S12","L3","A"
"3338","2132","S12","L3","A"
"3339","2132","S12","L3","A"
"3340","2132","S12","L3","A"
"3341","2132","S12","L3","A"
"3342","2132","S12","L3","A"
"3343","2132","S12","L5","A"
"3344","2132","S15","L3",
"3345","2132","S15","L3",
"3346","2132","S15","L4",
"3347","2133","S10","L1","A"
"3348","2133","S10","L2","A"
"3349","2133","S10","L2","A"
"3350","2133","S10","L2","A"
"3351","2133","S10","L3","A"
"3352","2133","S10","L3","A"
"3353","2133","S10","L4","A"
"3354","2133","S10","L4","A"
"3355","2133","S10","L5","A"
"3356","2133","S10","L5","A"
"3357","2133","S13","L1","A"
"3358","2133","S13","L1","A"
"3359","2133","S13","L2","A"
"3360","2133","S13","L2","A"
"3361","2133","S13","L3","A"
"3362","2133","S13","L3","A"
"3363","2133","S13","L4","A"
"3364","2133","S13","L4","A"
"3365","2133","S13","L5","A"
"3366","2133","S14","L1","A"
"3367","2133","S14","L2","A"
"3368","2133","S14","L3","A"
"3369","2133","S14","L3","A"
"3370","2133","S14","L4","A"
"3371","2133","S14","L4","A"
"3372","2133","S14","L5","A"
"3373","2133","S8","L2","A"
"3374","2133","S8","L2","A"
"3375","2133","S8","L3","A"
"3376","2133","S8","L3","A"
"3377","2133","S8","L4","A"
"3378","2133","S9","L2","A"
"3379","2133","S9","L2","A"
"3380","2133","S9","L2","A"
"3381","2133","S9","L3","A"
"3382","2133","S9","L3","A"
"3383","2133","S9","L4","A"
"3384","2133","S9","L4","A"
"3385","2133","S2","L2","A"
"3386","2133","S2","L2","A"
"3387","2133","S2","L3","A"
"3388","2133","S2","L3","A"
"3389","2133","S2","L3","A"
"3390","2133","S4","L3","A"
"3391","2133","S3","L2","A"
"3392","2133","S3","L2","A"
"3393","2133","S3","L3","A"
"3394","2133","S3","L3","A"
"3395","2133","S3","L4","A"
"3396","2133","S12","L2","A"
"3397","2133","S12","L2","A"
"3398","2133","S12","L3","A"
