"University","Program","MaxEnrolment","ProgramType","MinGradeAvg","Specialization","Recommended","PrerequisiteGroup","PrerequisitePicks","PrerequisiteCodes"
"LTB","AHX","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AHX","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AHX","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AHX","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AHX","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AHI","Open","Reg","70","All",,1,1,"4U English"
"LTB","AHI","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AHW","Open","Reg","70","All",,1,3,"4U English"
"LTB","AHW","Open","Reg","70","All",,1,3,"MHF4U"
"LTB","AHW","Open","Reg","70","All",,1,3,"SCH4U"
"LTB","AHW","Open","Reg","70","All",,2,1,"SBI4U"
"LTB","AHW","Open","Reg","70","All",,2,1,"SPH4UMCV4U"
"LTB","AHW","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AHW","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIH","Open","Reg","70","All",,1,2,"4U English"
"LTB","AIH","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AIH","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AIH","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AIH","Open","Reg","70","All",,3,1,"MCV4U"
"LTB","AIH","Open","Reg","70","All",,3,1,"MDM4U"
"LTB","AIH","Open","Reg","70","All",,3,1,"SBI4U"
"LTB","AIH","Open","Reg","70","All",,3,1,"SCH4U"
"LTB","AIH","Open","Reg","70","All",,3,1,"SPH4U"
"LTB","AIH","Open","Reg","70","All",,4,2,"Other 4U/M"
"LTB","AHY","Open","Reg","70","All",,1,2,"4U English"
"LTB","AHY","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AHY","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AHY","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AHY","Open","Reg","70","All",,3,1,"MCV4U"
"LTB","AHY","Open","Reg","70","All",,3,1,"MDM4U"
"LTB","AHY","Open","Reg","70","All",,3,1,"SBI4U"
"LTB","AHY","Open","Reg","70","All",,3,1,"SCH4U"
"LTB","AHY","Open","Reg","70","All",,3,1,"SPH4U"
"LTB","AHY","Open","Reg","70","All",,4,2,"Other 4U/M"
"LTB","AHU","Open","Reg","70","All",,1,1,"4U English"
"LTB","AHU","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AHT","Open","Reg","70","All",,1,1,"4U English"
"LTB","AHT","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AII","Open","Reg","70","All",,1,2,"4U English"
"LTB","AII","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AII","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AII","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AII","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AII","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AII","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AII","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AII","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AHZ","Open","Reg","70","All",,1,2,"4U English"
"LTB","AHZ","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AHZ","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AHZ","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AHZ","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AHZ","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AHZ","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AHZ","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AHZ","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AHS","Open","Reg","70","All",,1,1,"4U English"
"LTB","AHS","Open","Reg","70","All",,2,1,"4U Math"
"LTB","AHS","Open","Reg","70","All",,3,2,"SCH4U"
"LTB","AHS","Open","Reg","70","All",,3,2,"SBI4U"
"LTB","AHS","Open","Reg","70","All",,3,2,"SPH4U"
"LTB","AHS","Open","Reg","70","All",,3,2,"PSK4U;"
"LTB","AHS","Open","Reg","70","All",,4,2,"Other 4U/M"
"LTB","AIJ","Open","Reg","70","All",,1,2,"4U English"
"LTB","AIJ","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AIJ","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AIJ","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AIJ","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AIJ","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AIJ","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AIJ","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIB","Open","Reg","70","All",,1,2,"4U English"
"LTB","AIB","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AIB","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AIB","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AIB","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AIB","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AIB","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AIB","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AIB","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AID","Open","Reg","70","All",,1,3,"4U English"
"LTB","AID","Open","Reg","70","All",,1,3,"MHF4U"
"LTB","AID","Open","Reg","70","All",,1,3,"SCH4U"
"LTB","AID","Open","Reg","70","All",,2,1,"SBI4U"
"LTB","AID","Open","Reg","70","All",,2,1,"SPH4U"
"LTB","AID","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AID","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AID","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIG","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIG","Open","Reg","70","All",,2,1,"4U Math"
"LTB","AIG","Open","Reg","70","All",,3,4,"Other 4U/M"
"LTB","AJY","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJY","Open","Reg","70","All",,1,2,"4U French"
"LTB","AJY","Open","Reg","70","All",,2,4,"Other 4U/M"
"LTB","AGN","Open","Reg","70","All",,1,1,"4U English"
"LTB","AGN","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AGY","Open","Reg","70","All",,1,1,"4U English"
"LTB","AGY","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AGM","Open","Reg","70","All",,1,1,"4U English"
"LTB","AGM","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AGU","Open","Reg","70","All",,1,1,"4U English"
"LTB","AGU","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIC","Open","Reg","70","All",,1,3,"4U English"
"LTB","AIC","Open","Reg","70","All",,1,3,"MHF4U"
"LTB","AIC","Open","Reg","70","All",,1,3,"SCH4U"
"LTB","AIC","Open","Reg","70","All",,2,1,"SBI4U"
"LTB","AIC","Open","Reg","70","All",,2,1,"SPH4U"
"LTB","AIC","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AIC","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AIC","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AJC","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJC","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJC","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AJC","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AJC","Open","Reg","70","All",,3,3,"Other 4U/M"
"LTB","AJB","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJB","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJD","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJD","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJG","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJG","Open","Reg","70","All",,2,1,"4U Math"
"LTB","AJG","Open","Reg","70","All",,2,1,"4U Science"
"LTB","AJG","Open","Reg","70","All",,3,3,"Other 4U/M"
"LTB","AJM","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJM","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJM","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AJM","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AJM","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AJM","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AJM","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AJM","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AJM","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIO","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIO","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIP","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIP","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJL","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJL","Open","Reg","70","All",,2,1,"4U Math"
"LTB","AJL","Open","Reg","70","All",,2,1,"4U Science"
"LTB","AJL","Open","Reg","70","All",,3,3,"Other 4U/M"
"LTB","AJA","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJA","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIS","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIS","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIL","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIL","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIM","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIM","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJI","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJI","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJI","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AJI","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AJI","Open","Reg","70","All",,3,1,"MCV4U"
"LTB","AJI","Open","Reg","70","All",,3,1,"MDM4U"
"LTB","AJI","Open","Reg","70","All",,3,1,"SBI4U"
"LTB","AJI","Open","Reg","70","All",,3,1,"SCH4U"
"LTB","AJI","Open","Reg","70","All",,3,1,"SPH4U"
"LTB","AJI","Open","Reg","70","All",,4,2,"Other 4U/M"
"LTB","AIQ","Open","Reg","70","All",,1,2,"4U English"
"LTB","AIQ","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AIQ","Open","Reg","70","All",,2,3,"MCV4U"
"LTB","AIQ","Open","Reg","70","All",,2,3,"MDM4U"
"LTB","AIQ","Open","Reg","70","All",,2,3,"Other 4U/M"
"LTB","AJJ","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJJ","Open","Reg","70","All",,2,1,"4U Math"
"LTB","AJJ","Open","Reg","70","All",,2,1,"4U Science"
"LTB","AJJ","Open","Reg","70","All",,3,3,"Other 4U/M"
"LTB","AIR","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIR","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIU","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIU","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJP","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJP","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJP","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AJP","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AJP","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AJP","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AJP","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AJP","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIW","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIW","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIY","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIY","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIZ","Open","Reg","70","All",,1,2,"4U English"
"LTB","AIZ","Open","Reg","70","All",,1,2,"4U French"
"LTB","AIZ","Open","Reg","70","All",,2,4,"Other 4U/M"
"LTB","AJ","Open","Reg","70","All",,1,1,"4U English"
"LTB","AJ","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJH","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJH","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJH","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AJH","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AJH","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AJH","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AJH","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AJH","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AJH","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AJN","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJN","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJN","Open","Reg","70","All",,2,1,"MCV4U"
"LTB","AJN","Open","Reg","70","All",,2,1,"MDM4U"
"LTB","AJN","Open","Reg","70","All",,3,1,"MCV4U"
"LTB","AJN","Open","Reg","70","All",,3,1,"MDM4U"
"LTB","AJN","Open","Reg","70","All",,3,1,"SBI4U"
"LTB","AJN","Open","Reg","70","All",,3,1,"SCH4U"
"LTB","AJN","Open","Reg","70","All",,3,1,"SPH4U"
"LTB","AJN","Open","Reg","70","All",,4,2,"Other 4U/M"
"LTB","AJK","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJK","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJK","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AJK","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AJK","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AJK","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AJK","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AJK","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AJK","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIN","Open","Reg","70","All",,1,2,"4U English"
"LTB","AIN","Open","Reg","70","All",,1,2,"4U French"
"LTB","AIN","Open","Reg","70","All",,2,4,"Other 4U/M"
"LTB","AJO","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJO","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJO","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AJO","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AJO","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AJO","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AJO","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AJO","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AJO","Open","Reg","70","All",,3,2,"Other 4U/M"
"LTB","AIV","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIV","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AIX","Open","Reg","70","All",,1,1,"4U English"
"LTB","AIX","Open","Reg","70","All",,2,5,"Other 4U/M"
"LTB","AJF","Open","Reg","70","All",,1,2,"4U English"
"LTB","AJF","Open","Reg","70","All",,1,2,"MHF4U"
"LTB","AJF","Open","Reg","70","All",,2,2,"SBI4U"
"LTB","AJF","Open","Reg","70","All",,2,2,"SCH4U"
"LTB","AJF","Open","Reg","70","All",,2,2,"SPH4U"
"LTB","AJF","Open","Reg","70","All",,2,2,"SES4U"
"LTB","AJF","Open","Reg","70","All",,2,2,"MCV4U"
"LTB","AJF","Open","Reg","70","All",,2,2,"MDM4U"
"LTB","AJF","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LYY",10,"Reg","70","All",,1,1,"ENG4U"
"LAU","LYY",10,"Reg","70","All",,1,1,"SBI4U"
"LAU","LYY",10,"Reg","70","All",,1,1,"SCH4U"
"LAU","LYY",10,"Reg","70","All",,2,1,"Other 4U"
"LAU","LBE","Open","Reg","70","All",,1,1,"4U English"
"LAU","LBE","Open","Reg","70","All",,2,2,"4U/M Math"
"LAU","LBE","Open","Reg","70","All",,3,3,"Other 4U/M"
"LAU","LZF","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LZF","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LPY","Open","Reg","70","All",,1,1,"4U English"
"LAU","LPY","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LBT","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LBT","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LBT","Open","Reg","70","All",,2,2,"4U Science"
"LAU","LBT","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LOR","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LOR","Open","Reg","70","All",,2,2,"4U Math"
"LAU","LOR","Open","Reg","70","All",,3,3,"Other 4U/M"
"LAU","LNO","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LNO","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LNO","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LNO","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LNO","Open","Reg","70","All","Y",4,1,"MCV4U"
"LAU","LBC","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LBC","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LBC","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LBC","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LBC","Open","Reg","70","All","Y",4,1,"MCV4U"
"LAU","LHE",24,"Reg","75","All",,1,3,"4U English"
"LAU","LHE",24,"Reg","75","All",,1,3,"4U/M Biology"
"LAU","LHE",24,"Reg","75","All",,1,3,"4U/M Chemistry"
"LAU","LHE",24,"Reg","75","All",,2,3,"Other 4U/M"
"LAU","LES","Open","Reg","70","All",,1,1,"4U English"
"LAU","LES","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LMC","Open","Reg","70","All",,1,1,"4U English"
"LAU","LMC","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LPS","Open","Reg","70","All",,1,1,"4U English"
"LAU","LPS","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LKF",25,"Reg","78","All",,1,1,"4U French"
"LAU","LKF",25,"Reg","78","All",,2,1,"4U Physics"
"LAU","LKF",25,"Reg","78","All",,3,1,"4U Chemistry"
"LAU","LKF",25,"Reg","78","All",,4,1,"4U Advanced Functions"
"LAU","LKF",25,"Reg","78","All",,5,2,"Other 4U"
"LAU","LMO",200,"Reg","","All",,1,1,"ENG4U"
"LAU","LAF",25,"Reg","75","All",,1,2,"FRA4U"
"LAU","LAF",25,"Reg","75","All",,1,2,"SBI4U"
"LAU","LAF",25,"Reg","75","All",,2,1,"SCH4U"
"LAU","LHP",30,"Reg","75","All",,1,1,"FRA4U"
"LAU","LHP",30,"Reg","75","All",,1,1,"SCH4U"
"LAU","LHP",30,"Reg","75","All",,1,1,"SBI4U"
"LAU","LHP",30,"Reg","75","All",,1,1,"PSE4U"
"LAU","LEJ","Open","Reg/Coop","70","All",,1,1,"Other 4U"
"LAU","LEJ","Open","Reg/Coop","70","All",,1,1,"4U/M Math"
"LAU","LEJ","Open","Reg/Coop","70","All",,2,4,"Other 4U/M"
"LAU","LBO","Open","Reg","70","All",,1,1,"4U English"
"LAU","LBO","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LTS","Open","Reg","70","All",,1,1,"4U English"
"LAU","LTS","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LOS","Open","Reg/Coop","70","All",,1,1,"Other 4U"
"LAU","LOS","Open","Reg/Coop","70","All",,1,1,"4U/M Math"
"LAU","LOS","Open","Reg/Coop","70","All",,2,4,"Other 4U/M"
"LAU","LGG","Open","Reg/Coop","70","All",,1,1,"Other 4U"
"LAU","LGG","Open","Reg/Coop","70","All",,1,1,"4U/M Math"
"LAU","LGG","Open","Reg/Coop","70","All",,2,4,"Other 4U/M"
"LAU","LGC","Open","Reg","70","All",,1,1,"4U English"
"LAU","LGC","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LOK","Open","Reg/Coop","70","All",,1,1,"Other 4U"
"LAU","LOK","Open","Reg/Coop","70","All",,1,1,"4U/M Math"
"LAU","LOK","Open","Reg/Coop","70","All",,2,4,"Other 4U/M"
"LAU","LVY","Open","Reg","","All",,1,1,"ENG4U"
"LAU","LZS","Open","Reg","70","All",,1,1,"ENG4U"
"LAU","LEE","Open","Reg/Coop","70","All",,1,4,"ENG4U"
"LAU","LEE","Open","Reg/Coop","70","All",,1,4,"SCH4U"
"LAU","LEE","Open","Reg/Coop","70","All",,1,4,"SPH4U"
"LAU","LEE","Open","Reg/Coop","70","All",,1,4,"MHF4U"
"LAU","LEE","Open","Reg/Coop","70","All",,2,1,"MCV4U"
"LAU","LEE","Open","Reg/Coop","70","All",,2,1,"MDM4U"
"LAU","LEE","Open","Reg/Coop","70","All",,2,1,"SBI4U"
"LAU","LEE","Open","Reg/Coop","70","All",,2,1,"SES4U"
"LAU","LEE","Open","Reg/Coop","70","All",,2,1,"CIA4U"
"LAU","LSK",200,"Reg","80","All",,1,1,"ENG4U"
"LAU","LSK",200,"Reg","80","All",,1,1,"SBI4U"
"LAU","LSK",200,"Reg","80","All",,1,1,"PSE4U"
"LAU","LSK",200,"Reg","80","All","Y",2,1,"SCH4U"
"LAU","LSG",200,"Reg","80","All",,1,1,"ENG4U"
"LAU","LSG",200,"Reg","80","All",,1,1,"SBI4U"
"LAU","LSG",200,"Reg","80","All",,1,1,"PSE4U"
"LAU","LSG",200,"Reg","80","All","Y",2,1,"SCH4U"
"LAU","LRA",40,"Reg","80","All",,1,1,"Other 4U"
"LAU","LRA",40,"Reg","80","All",,2,1,"Other 4U"
"LAU","LRA",40,"Reg","80","All",,2,1,"4U/M Biology"
"LAU","LRA",40,"Reg","80","All",,3,1,"Other 4U"
"LAU","LRA",40,"Reg","80","All",,4,2,"Other 4U/M"
"LAU","LMK",200,"Reg","","All",,1,1,"4U English"
"LAU","LMK",200,"Reg","","All",,2,5,"Other 4U/M"
"LAU","LSO",200,"Reg","80","All",,1,1,"4U English"
"LAU","LSO",200,"Reg","80","All",,2,5,"Other 4U/M"
"LAU","LSM",200,"Reg","75","All",,1,1,"4U English"
"LAU","LSM",200,"Reg","75","All",,2,5,"Other 4U/M"
"LAU","LHG",200,"Reg","80","All",,1,1,"Other 4U"
"LAU","LHG",200,"Reg","80","All",,1,1,"4U/M Chemistry"
"LAU","LHG",200,"Reg","80","All",,1,1,"4U/M Biology"
"LAU","LHG",200,"Reg","80","All",,2,3,"Other 4U/M"
"LAU","LRK",200,"Reg","75","All",,1,2,"ENG4U"
"LAU","LRK",200,"Reg","75","All",,1,2,"MHF4U"
"LAU","LRK",200,"Reg","75","All",,2,2,"4U Science"
"LAU","LRK",200,"Reg","75","All","Y",3,1,"MCV4U"
"LAU","LCS","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LCS","Open","Reg","70","All",,2,1,"Other 4U"
"LAU","LCS","Open","Reg","70","All",,3,2,"4U/M Science"
"LAU","LCS","Open","Reg","70","All",,4,2,"Other 4U/M"
"LAU","LLW","Open","Reg","70","All",,1,1,"4U English"
"LAU","LLW","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LTA","Open","Reg","70","All",,1,1,"4U English"
"LAU","LTA","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LBW","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LBW","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LBW","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LBW","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LBW","Open","Reg","70","All","Y",4,1,"MCV4U"
"LAU","LIO","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LIO","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LIO","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LIO","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LIO","Open","Reg","70","All","Y",4,1,"MCV4U"
"LAU","LTG","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LTG","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LTG","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LTG","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LTG","Open","Reg","70","All","Y",4,1,"MCV4U"
"LAU","LZY","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LZY","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LZY","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LZY","Open","Reg","70","All",,3,2,"Other 4U/M"
"LAU","LZY","Open","Reg","70","All","Y",4,1,"MCV4U"
"LAU","LEI","Open","Reg","70","All",,1,1,"4U English"
"LAU","LEI","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LEM","Open","Reg","70","All",,1,1,"4U English"
"LAU","LEM","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LZC","Open","Reg","70","All",,1,1,"4U English"
"LAU","LZC","Open","Reg","70","All",,2,1,"Other 4U"
"LAU","LZC","Open","Reg","70","All",,3,1,"4U/M Math"
"LAU","LZC","Open","Reg","70","All",,4,3,"Other 4U/M"
"LAU","LLI","Open","Reg","70","All",,1,1,"4U English"
"LAU","LLI","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LLS","Open","Reg","70","All",,1,1,"4U English"
"LAU","LLS","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LCC","Open","Reg","70","All",,1,1,"4U English"
"LAU","LCC","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LBA","Open","Reg","70","All",,1,1,"4U English"
"LAU","LBA","Open","Reg","70","All",,2,2,"4U Advanced Functions"
"LAU","LBA","Open","Reg","70","All",,2,2,"4U Math"
"LAU","LBA","Open","Reg","70","All",,3,3,"Other 4U/M"
"LAU","LKT","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LKT","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LVF","Open","Reg","70","All",,1,1,"FRA4U"
"LAU","LAU","Open","Reg","70","All",,1,1,"4U English"
"LAU","LAU","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LDC","Open","Reg","70","All",,1,1,"ENG4U"
"LAU","LLY","Open","Reg","70","All",,1,1,"4U English"
"LAU","LLY","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LAY","Open","Reg","70","All",,1,1,"4U English"
"LAU","LAY","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LDA",70,"Reg/Coop","75","All",,1,1,"4U English"
"LAU","LDA",70,"Reg/Coop","75","All",,1,1,"4U French"
"LAU","LDA",70,"Reg/Coop","75","All",,2,2,"4U/M Math"
"LAU","LDA",70,"Reg/Coop","75","All",,3,3,"Other 4U/M"
"LAU","LIS","Open","Reg","70","All",,1,1,"4U English"
"LAU","LIS","Open","Reg","70","All",,2,5,"Other 4U/M"
"LAU","LAK",200,"Reg","75","All",,1,1,"4U English"
"LAU","LAK",200,"Reg","75","All",,2,5,"Other 4U/M"
"LAU","LBI","Open","Reg","70","All",,1,1,"Other 4U"
"LAU","LBI","Open","Reg","70","All",,1,1,"MHF4U"
"LAU","LBI","Open","Reg","70","All",,2,2,"4U/M Science"
"LAU","LBI","Open","Reg","70","All",,3,2,"Other 4U/M"
